Date; Close/Last; Volume; Open; High; Low
07.02.2012;846.457;99806940;835328;847814;833714
06/29/2012;834.285;105131912;825714;834285;820357
06/28/2012;812.928;70572061;816671;82;808014
06/27/2012;820.714;50737114;821428;823914;817028
06/26/2012;817.178;69124972;816185; 82.07;810471
06/25/2012;815.378;75963043;824714;828285;814814
06/22/2012;831.571;70792001; 82.72; 83.17;822028
06/21/2012;825.243;81511944;836343;840314;824914
06/20/2012;836.773;89706357; 84.03;841785;829714
06/19/2012;839.157;90239127;833428;842857; 83.3
06/18/2012;836.828;109922713;815657;839843;814814
06/15/2012;820.185;83596545;815714;820885;813643
06/14/2012;816.471;86325986;816057;819285;810371
06/13/2012;817.371;73380042;820743; 82.64;814828
06.12.2012;823.085;108784723;820657;823743;809571
06.11.2012;815.957;147605824; 83.96;840714;815185
06.08.2012;829.028;86587996;816571;829405;812857
06.07.2012;816.743;94916808; 82.47;824743; 81.5
06.06.2012;816.371;100135800; 81.11;819785;807857
06.05.2012;804.043;96944429;801814;809243;797614
06.04.2012;806.128;138991972;802143;810714;783571
06.01.2012;801.414;130080689;813085;818071;800743
05/31/2012;825.328;122817347;829628;830714;816371
05/30/2012;827.385;132188320;813143;828557;809371
05/29/2012;817.528;94973228;815571;82;807585
05/25/2012;803.271;81958125;806557;808357;797817
05/24/2012; 80.76;123856147;822671;823571;801757
05/23/2012;815.085;145594164;796428;818285;790328
05/22/2012;795.671;173417772;813643;819828; 78.94
05/21/2012;801.828;157250007;763571; 80.22;762928
05/18/2012;757.685;182773345; 76.28; 77.63;745971
05/17/2012;757.314;178603164;779014;782143;757314
05/16/2012;780.107;139914782; 79.15;795557;772914
05/15/2012;790.243;118859546;802071; 80.46;788214
05/14/2012;797.457;87975396;803671;810728;796571
05.11.2012;809.585;99653570;807143;820671;806214
05.10.2012;815.028;83026395;820828;822685;812058
05.09.2012;813.114;120022806;805285;819968;801214
05.08.2012;811.685;124080357;813685;816428;798185
05.07.2012;813.543;114959564;802143;818243;801757
05.04.2012; 80.75;132304520; 82.44;826228;807385
05.03.2012;831.171;97380669;843571;844857; 82.9
05.02.2012;837.114;106750312;828914;839142;826943
05.01.2012;831.614;152492176;835571;852514;830328
04/30/2012;834.257;126321688; 85.4;854857;832857
04/27/2012;861.428;101533910;864385;865971;857857
04/26/2012;868.143;133588810;877528;878128;860185
04/25/2012;871.428;225862488;879478;882857;865714
04/24/2012; 80.04;263552249;803728;810985;792857
04/23/2012;816.714;241398292;815157;823814;795171
04/20/2012;818.543;257480867;844828;849457;814885
04/19/2012; 83.92;208302982;857457;863903;835028
04/18/2012;869.057;238277411;876743;886071;861014
04/17/2012; 87.1;255328647;827057;871428;817014
04/16/2012;828.757;262356159;871514;871828;826071
04/13/2012;864.614;214640084;891585;892428;862157
04.12.2012;889.671;153188746;892857; 90.19;886428
04.11.2012;894.571;173844142;908857;909814;890489
04.10.2012;897.771;221909237;914185;92;894285
04.09.2012; 90.89;149052655;894471;914057;893285
04.05.2012;905.257;159997578;895685;906657;890571
04.04.2012;891.871;142980433;891928;894085;881428
04.03.2012;899.028;208117692;896143;903157; 88.93
04.02.2012;883.757;149091365;859757;883957;857685
03/30/2012; 85.65;182067395;869671;872228; 85.42
03/29/2012;871.228;151111705; 87.54; 88.08;867471
03/28/2012;882.314;163667329; 88.34;887785;871871
03/27/2012;877.828;151353625;865971; 88.04; 86.58
03/26/2012;867.114;148719035;856843;867357;850371
03/23/2012; 85.15;107403062;857843;859714;849144
03/22/2012; 85.62;155867437;853971;863571;850757
03/21/2012;860.714;160447118;861057;870928;859157
03/20/2012;865.657;203497481;856443; 86.7;831428
03/19/2012;858.714;224435817;854814;859671; 84.15
03/16/2012;836.528;206076492;835314;841714;825714
03/15/2012;836.514;289496777;856585;857157; 82.65
03/14/2012;842.257;353599156;825785; 84.96; 82.2
03/13/2012;811.571;172173592;796485;811685;793928
03.12.2012;788.571;101001000;78426;788571;781428
03.09.2012;778.814;104560151;777443;782485;775871
03.08.2012;774.271;128668929;763843; 77.57;760171
03.07.2012;758.128;198964910;766857;768257;747571
03.06.2012;757.514;202211301;748085;762414;737458
03.05.2012;761.657;201797181;779171;782114;751428
03.02.2012;778.828;107544392;777485;781143;775028
03.01.2012;777.814;170563731; 78.31;783157;769671
02/29/2012;774.914;237448891;773657; 78.23;765285
02/28/2012;764.871;149434575;754228;764871;751214
02/27/2012;751.085;136457481;744728; 75.5;737543
02/24/2012; 74.63;103715531;742385; 74.7;740914
02/23/2012; 73.77;141721973;735828;739756;727857
02/22/2012;732.914;120564116;732971;736414;727243
02/21/2012; 73.55;150412545;724114; 73.55;720171
02/17/2012;717.314;133666300;718728;725385;714714
02/16/2012;717.443;235805641;702143;721271;695186
02/15/2012;710.957;374517892;734657;751843;709843
02/14/2012; 72.78;114963904;720943;727943;717143
02/13/2012; 71.8;128970559;713614;719757;710128
02.10.2012;704.886;157587127;701371;710886;697928
02.09.2012;704.528;220416976; 68.68;709643;686514
02.08.2012;680.971;101696381;672143;681128; 67.1
02.07.2012;669.757;78941684;664643;671071;663687
02.06.2012;662.814;62225658;654828;664257;654573
02.03.2012;656.686;71618981;653286;657143; 65.08
02.02.2012;650.171;46615058;651286; 65.31;648543
02.01.2012; 65.17;67269418;654871; 65.57;650786
01/31/2012;652.114;97874379;650843;654628;647243
01/30/2012;647.157;94626868;636728;648428;636271
01/27/2012;638.971;74902122;634771;640686;633957
01/26/2012;635.186;80913094;640514;641128;633057
01/25/2012;638.086;239249712; 64.92;649214; 63.39
01/24/2012;600.586;127725188;607286;607286;599357
01/23/2012;610.584;76162193;603814;612071;603286
01/20/2012;600.428;103061661; 61.07;610714;599643
01/19/2012;611.071;65151043; 61.45;616241; 60.93
01/18/2012;613.014;68859875;609943;613528; 60.9
01/17/2012;606.714;60589792; 60.6;608557;604228
01/13/2012;599.728;56446393;599571;600643;598086
01.12.2012;601.986;53125179;603257;604143;598214
01.11.2012;603.643;53739093;603828;604071;599014
01.10.2012;604.628;64474443;608443;608571;602143
01.09.2012;602.471;98339110;607857;611071;601928
01.06.2012;603.428;79538994;599671;603928;598886
01.05.2012;597.186;67606475;592786;597928;589528
01.04.2012;590.628;64703000;585714; 59.24;584686
01.03.2012;587.471;75476123;584857;589286;584286
12/30/2011;578.571;44900596;576443; 58.04;576414
12/29/2011;578.743;53774275;576286; 57.95;572157
12/28/2011; 57.52;57101943;581271;583214;573343
12/27/2011;580.757;66234181;575857;584414;575743
12/23/2011;576.186;67331438;570986;576557;570707
12/22/2011;569.357;50399476;567143;570186;565857
12/21/2011;56.635;65476620; 56.67;567571;560014
12/20/2011;565.643;84150665;553943;565857;553228
12/19/2011;546.014;58582206;546386;549786;543543
12/16/2011;544.314;105291372;543371;548786;542243
12/15/2011;541.343;64036768;547614; 54.82;540443
12/14/2011;543.128;101456840;552428; 55.34;539543
12/13/2011;555.443;84620155;561428;564857; 55.3
12.12.2011;559.771;74755332;559543;562714;556357
12.09.2011;562.314;74176572;561214;562914;558614
12.08.2011;558.086;93960468;559214; 56.5;557471
12.07.2011;555.843;76144063;557043;558486;552518
12.06.2011; 55.85;70841701;560728;563757;556257
12.05.2011;561.443;89257027;562128; 56.63;557697
12.02.2011;556.714;94724238; 55.69;562328;555114
12.01.2011;554.186;95857679;546486;555714;543928
11/30/2011; 54.6;101253000; 54.47;546108;540428
11/29/2011;533.143;93871498;536914;541186;528857
11/28/2011;537.314;86538996;531928;538171;529043
11/25/2011;519.386;63689820;526314;530214;519028
11/23/2011;524.271;107011272;535014;536914;524114
11/22/2011;537.871;102201781;530028; 53.99;529914
11/21/2011;527.157;111837844;529143;530971;522728
11/18/2011;535.628;92964578;541314;542843;535543
11/17/2011;539.157;119918436;548543; 54.94;536428
11/16/2011;549.671;87102636;556071;558771;549028
11/15/2011;555.471;107614952; 54.4;556428;542071
11/14/2011; 54.18;108182162;547886;550357;540286
11.11.2011;549.457;163319499; 55.23;555286;543228
11.10.2011;550.314;186111226;567186;567443;545928
11.09.2011;564.686;139385792; 56.71; 57.27;563186
11.08.2011;580.328;99898290;574586;582857;573657
11.07.2011;571.043;67411392; 57.13;571428; 56.59
11.04.2011;571.771;75324993;574328;576343;570228
11.03.2011;575.814;110279293; 57.01;576286; 56.48
11.02.2011;567.728;81719705;571557;572057;564443
11.01.2011;566.443;132769740;567728;570714;561743
10/31/2011;578.257;96335779;574886;584757;572928
10/28/2011; 57.85;80540134;575714; 58.05;575014
10/27/2011;578.128;123496347;582228;584286;574128
10/26/2011;572.286;113884784;573943;575071;561644
10/25/2011;568.243;107432952;578614;580786;567686
10/24/2011;579.671;125430938;565971;580714;564857
10/21/2011;561.243;154943506;568714; 57.02;558214
10/20/2011;564.728;137224191;571428;571928;563157
10/19/2011;569.457;275674643;573357;583456;568286
10/18/2011; 60.32;213231124;602514;606867;594271
10/17/2011;599.986;171172941;602486;609571; 59.42
10/14/2011;602.857;142922473;595471;602857;593243
10/13/2011;583.471;105774372;578543;583471; 57.55
10.12.2011;574.557;155337537;581914;584643;571628
10.11.2011;571.843;151188005;560814;575971;559286
10.10.2011;555.443;110141043;541557;555443; 54.03
10.07.2011;528.286;133849140;536828;539628;526413
10.06.2011; 53.91;202875671;533328;549686;531149
10.05.2011;540.357;196160359;525514; 54.26;514714
10.04.2011;532.143;308080802; 53.51;545428;506057
10.03.2011;535.143;166972660;543386;546628;533101
09/30/2011;544.743;136874891;553028;555557;544543
09/29/2011;557.957;162647149;574171;574586;551728
09/28/2011;567.157;107310242; 57.17;576771;566443
09/27/2011;570.371;157716487; 58.39;584643;568657
09/26/2011;575.957;203032191;571228;577114; 55.9
09/23/2011;577.571;136487861;571828;581057;571214
09/22/2011;574.028;241788403; 57.29;585457;566714
09/21/2011;588.771;150996555;599486;602271;588571
09/20/2011;590.643;193493638;593214;604086;587414
09/19/2011;588.043;205318042;567143;590328;564578
09/16/2011;572.143;173859192;565057;572147;564328
09/15/2011;561.371;103610951;559186;562371; 55.7
09/14/2011;556.143;133540370;552886; 56.03;551086
09/13/2011;549.457;110052633;545914;551728;543214
09.12.2011;542.771;116765635;532857;544114;531286
09.09.2011;539.257;141166172;548471;551428;535743
09.08.2011;548.771;103837961;546286;555157;546157
09.07.2011;548.471;87373746; 55.08;550857;545714
09.06.2011;542.486;127132428;524814;543328;523543
09.02.2011;534.357;109691503;535343;54;531186
09.01.2011;544.328;85770886;551171;553343;543886
08/31/2011;549.757;130506429;557957;560114;545514
08/30/2011;557.128;104308921;554643;559771;551728
08/29/2011; 55.71;101134490;554543;559286;554286
08/26/2011;547.971;160158018;530243;548286;529715
08/25/2011;533.886;217625305;521543;536357;521428
08/24/2011; 53.74;146323144;533528;541371;529428
08/23/2011;533.714;163954819;514714;533771;51
08/22/2011; 50.92;133633050;520728;521257;507271
08/19/2011;508.614;193669478;517386;524286;508571
08/18/2011;522.928;212521674;529771;532357;516243
08/17/2011;543.486;110099393;546157;549314;54
08/16/2011;543.543;124617257;545028;547671;537228
08/15/2011;547.728;114931004;542328;549957;540128
08.12.2011;538.557;132123640; 54.01;542343;534614
08.11.2011;533.857;185283336;529314;536357;521028
08.10.2011;519.557;219333726;530214;535214;517857
08.09.2011; 53.43;270036491;516143;535157;507143
08.08.2011;504.586;284991925; 51.67;525386;504314
08.05.2011;533.743;300872480;543486;547857;517957
08.04.2011; 53.91;217337675; 55.63;559028;539071
08.03.2011;560.814;184655855;558543;562214;546057
08.02.2011;555.586;159570018;568071;568428;554786
08.01.2011;566.786;152529696;568257;570714;560528
07/29/2011;557.828;157856347;553771; 56.45;548571
07/28/2011;559.743;148241774;559457;567128;554471
07/27/2011;560.843;164365019;572271; 57.52;560214
07/26/2011; 57.63;118968676;571428;577857;570971
07/25/2011;569.286;147129404;557643;571428; 55.66
07/22/2011;561.857;128609149;554743;564357;553928
07/21/2011;553.271;131469069;552786;557228;548428
07/20/2011;552.714;234799250;565886; 56.61;551428
07/19/2011;538.357;198837160;54;540928;533314
07/18/2011; 53.4;142687483;522043;535214;521828
07/15/2011;521.314;120737646;515957;521428; 51.31
07/14/2011; 51.11;107130272;515728;516586;509057
07/13/2011;511.457;97557419; 51.19;514286;509114
07.12.2011;505.357;112716764;505043;510971;498028
07.11.2011;505.714;110366513;509057;513957;504028
07.08.2011;513.871;122332877;504771;514286;503143
07.07.2011;510.286;99596520;506671;511428;505714
07.06.2011;502.514;110994483; 49.85;505857; 49.53
07.05.2011;499.186;88675467;49;499757;489286
07.01.2011;490.371;109926493;479928;490714;477428
06/30/2011;479.528;80686784;478143;480186;475486
06/29/2011; 47.72;88123516;480057;480528;474114
06/28/2011;478.943;73368002;476643; 48.1;476343
06/27/2011;474.343;84812375;467986; 47.7; 46.75
06/24/2011;466.214;109887573;473386;475928;464414
06/23/2011;473.186;139572412;455628;473843;454457
06/22/2011;460.871;97468589;464514;469857;460543
06/21/2011;464.714;123112957; 45.24;465428;450286
06/20/2011;450.457;159899088;453364;453857;443571
06/17/2011;457.514;153715076;469986;470357;456228
06/16/2011;464.514;126824918; 46.7;469544;454757
06/15/2011;466.786;98960500;471071;471857;464114
06/14/2011;474.914;83499035;471428;476071;470443
06/13/2011;466.571;82344175;467428;469014;464386
06.10.2011;465.571;108450403;472214; 47.38;465014
06.09.2011;473.557;68737284;476071;476671; 47.25
06.08.2011;474.628;83311015;473971;478286;472357
06.07.2011;474.343;132345680; 48.31;483171;474143
06.06.2011;482.914;115190075;493857;495786;482586
06.03.2011;490.628;77951813;490257;493328;488586
06.02.2011;494.431;84669645; 49.5;497114;491857
06.01.2011;493.586;138299601;498386;503046;492357
05/31/2011; 49.69;104084431;487286; 49.69;487143
05/27/2011;482.014;50882462;478286;482328;477586
05/26/2011;478.571;55623739;479957;481271;477764
05/25/2011;481.114;73437442;476328;483657; 47.55
05/24/2011;474.557;80444934;479286;479856;473343
05/23/2011;477.714;95541069;471386;479971; 47.06
05/20/2011;478.886;84476515;485086;487071; 47.86
05/19/2011;486.471;65148271;488686;489163;483814
05/18/2011;485.528;83511355;480671;487214;48
05/17/2011; 48.02;113030224;474286; 48.02;472471
05/16/2011;476.143;112334984;484571;487457;475143
05/13/2011;486.428;81443694; 49.38;494643;486214
05.12.2011; 49.51;79915454;494457;495886;488957
05.11.2011;496.043;83509605; 49.86;50; 49.32
05.10.2011;499.214;71227611;498414;499557;495228
05.09.2011;496.571;51143653;496943;498857;495039
05.06.2011;495.228;69991117;499557;50;494586
05.05.2011;495.357;83850155;497714;501357;494357
05.04.2011;499.386;97622099;497514;502614;495543
05.03.2011;497.428;78201993;497128;499843;493743
05.02.2011;494.686;110396403;499628;50067;493571
04/29/2011;500.186;208434163; 49.54;505643;495237
04/28/2011;495.357;89955627;494557;499643; 49.36
04/27/2011;500.214;88778857; 50.32;503357;495857
04/26/2011; 50.06;84367665;505171;507128;499071
04/25/2011;504.298;66418687;500486;505357;500428
04/21/2011;500.994;188240276;507143;507328;497886
04/20/2011;489.157;165860990;490728;493928;487857
04/19/2011;482.657;104574571;475857;482828;473871
04/18/2011;474.071;152935766;465857;474614;457371
04/15/2011; 46.78;113325554;476143;476628;466857
04/14/2011;474.886;75357053;478286;48;474371
04/13/2011;480.186;86483416; 47.86; 48.02;475028
04.12.2011;474.857;106196122;472128;476757;471714
04.11.2011;472.571;99679750;477228;479528;471457
04.08.2011;478.657;94195248; 48.56;485928;477071
04.07.2011;482.971;93268378; 48.3;486328;480043
04.06.2011;482.914;100460810;487457;491286;481628
04.05.2011;484.128;120651896;481414;488928;48
04.04.2011;487.414;114751314;491871;492286;483428
04.01.2011;492.228;104496031;501586;502267;490428
03/31/2011;497.868;68453161; 49.48;499714;494371
03/30/2011;498.043;82147055;500914;501257;496343
03/29/2011;501.371;88011586;496657;501371;494371
03/28/2011;500.628;77053503; 50.45;506171;500628
03/25/2011; 50.22;111997444;497243;502943;495743
03/24/2011;492.814;100635740;488357;494286;484086
03/23/2011;484.557;93078328;484686;486028;479928
03/22/2011;487.428;81435364;489371;489457;484486
03/21/2011;484.714;103178211;479986;485343;478943
03/18/2011;472.386;188150886;481614;483143;471428
03/17/2011;478.057;164523359;481186;485157;472371
03/16/2011;471.443;287646046;488571;49;466086
03/15/2011;493.471;179747944;488714;496914;485857
03/14/2011;505.086;108959443;504543;509263;501871
03.11.2011;502.843;117542215;493328;503314;492857
03.10.2011;495.243;126724608;498743;499671;492714
03.09.2011;503.528;113249954; 50.67; 50.68;500857
03.08.2011;508.228;88957077;507014;510571;503214
03.07.2011;507.657;136302361;516286;516671;501871
03.04.2011;514.286;113155454;514386; 51.47;511071
03.03.2011;513.657;124643787;510271;513986;508457
03.02.2011;503.028;150412615;499943;506214;497714
03.01.2011;499.014;113527924;507814;508171;496687
02/28/2011;504.586;100497210;501771;507214; 50.16
02/25/2011;497.371;94401188;493228;497757;492571
02/24/2011;489.828;124804997;491457;493071;483386
02/23/2011;489.457;167580960;483957;492343;483728
02/22/2011;483.728;217592825;488786;493428;482457
02/18/2011; 50.08;203326891;512443;513571;499314
02/17/2011;511.857;132320200;510357;514671;509314
02/16/2011;518.757;118767216;515428;521286; 51.5
02/15/2011;514.143;70731871;513128;514243;510786
02/14/2011;513.114;77500243; 50.97;513543;509586
02.11.2011;509.786;91775628;506789;511143;505057
02.10.2011;506.486;231786170;510557;514286;497143
02.09.2011;511.657;120447916;507414;512857;506957
02.08.2011;507.428;94755248;505257;507886;503071
02.07.2011;502.686;121039906;496986;504643;496628
02.04.2011; 49.5;80346164;490914;495286;490728
02.03.2011;490.628;98290879;491143;491771;483643
02.02.2011;491.886;64653258;492071;493214;490786
02.01.2011; 49.29;106341512;487571;493786;487114
01/31/2011;484.743;94202598;479714;485771;477571
01/28/2011;480.143;147746454;491671; 49.2;476468
01/27/2011; 49.03;71129331;491114;492418;489758
01/26/2011;491.214;126542748;489943;493714;487857
01/25/2011;487.714;135998561;480471;487771;477957
01/24/2011;482.071;143251473;466957;482071;466743
01/21/2011;466.743;188198066;476814; 47.84;466614
01/20/2011;475.257;190898107;480614;483286; 47.16
01/19/2011;484.057;283119845;497643; 49.8;481257
01/18/2011;486.643;462442329;470743;492518;465714
01/14/2011;497.828;76865693;494128;497828;492057
01/13/2011;493.828;74023552;493086; 49.52;491214
01.12.2011;492.028;75491803;490357;492043;488571
01.11.2011;488.057;110618303;492686; 49.28;484957
01.10.2011;489.221;111939414;484043;490328;481671
01.07.2011;480.171;77371653;477128; 48.05;474143
01.06.2011;476.757;74957912;47817;478928;475571
01.05.2011;477.143;63310259;470786;477628;470714
01.04.2011;473.271;77212123;474914; 47.5;468786
01.03.2011;470.814;110964733; 46.52; 47.18;464052
12/31/2010; 46.08;48344906;461357;462114;459014
12/30/2010;462.371;39354103;464971;465014; 46.15
12/29/2010; 46.47;40775656;466028;466357;464428
12/28/2010;464.957;43898371;465586;466657;464371
12/27/2010;463.828;62274056;461217;464914;459314
12/23/2010;462.286;55731469;464286; 46.45;461671
12/22/2010;464.514;66449697;463371;465314;462214
12/21/2010;46.315;63928793;461428;463414;460071
12/20/2010; 46.03;96006079;459428;461786;454614
12/17/2010;458.014;96587849;459471; 45.97;457471
12/16/2010;458.928;80244454; 45.87;460871;457286
12/15/2010;457.657;103780771;457143;461428;455986
12/14/2010;457.557;87718986;459614;460771;455714
12/13/2010;459.528;109673093;463386;464371;458571
12.10.2010;457.943;65576594;456643;458643;455143
12.09.2010;456.796;73378782;460188;460714;455743
12.08.2010;458.586;80165284;456614; 45.86;453014
12.07.2010;454.586;97437439;462571;462843;454457
12.06.2010;457.357;111165143; 45.52;460471;454886
12.03.2010;453.486;85503906;452871;455214;451914
12.02.2010; 45.45;115699815;453614;455714;449843
12.01.2010; 45.2;114829084;450386;453928;45
11/30/2010; 44.45;125157098;447914;449086; 44.41
11/29/2010;452.671;110489713;450714;453543;444828
11/26/2010;45;59436255; 44.82;453857;447057
11/24/2010;449.707;103401091;445714;450571;445357
11/23/2010;441.043;129372219; 44.35;445357;437943
11/22/2010;447.657;97869619;438114;447657;436957
11/19/2010;438.186;96113949;439957;440571;436057
11/18/2010;440.614;123123667; 43.6;442386;435271
11/17/2010;429.286;119653066;430286;434271;425371
11/16/2010;430.843;164041549;436743;439428; 42.76
11/15/2010;438.621;100475160;440657;443628;437528
11.12.2010;440.043;198704230;451428;452143;433757
11.11.2010;452.364;90179837;45;454857;448928
11.10.2010;454.328;95152429;452343;455386;447928
11.09.2010;451.543;95514329;458643; 45.9;449286
11.08.2010;455.171;69985111;453143;456814;452514
11.05.2010;453.043;90104657;454271;456528; 45.25
11.04.2010;454.671;159613418;450643; 45.74;450043
11.03.2010;446.857;126496828;444814;446971;440757
11.02.2010;441.943;107689502;438571;443128;438571
11.01.2010;434.543;105463082;431743;436571;431714
10/29/2010;429.971;106459252;434614;436971;429814
10/28/2010;436.057;137111911;439928;44;429857
10/27/2010;439.757;97963209; 43.95;442714;436571
10/26/2010;440.071;97175079;438386;442486;436643
10/25/2010; 44.12;96214749;441557;445143;440628
10/22/2010;439.243;92488648;441528;442914;437571
10/21/2010;442.171;136781721;446228;449628;438286
10/20/2010;443.614;179414674;441428;448928;438386
10/19/2010;442.128;307005952;433428;448243; 42.86
10/18/2010;454.286;267603430;454957;455714;448986
10/15/2010;449.628;229189449; 43.92;45;435586
10/14/2010;431.871;108314742;430986; 43.21;429143
10/13/2010;428.771;155265647;428857;431371;428286
10.12.2010;426.486;139112862;422014;427857;417843
10.11.2010;421.943;106676392;421057;424628;420857
10.08.2010; 42.01;164183439;416733;420714;414286
10.07.2010;413.171;101859481;414766;414971;409871
10.06.2010;413.128;167206320; 41.37;417128;407514
10.05.2010;412.771;124901667;402857; 41.35;402601
10.04.2010;398.057;108637023;402286;404143;396814
10.01.2010; 40.36;112000034;40878; 40.94;401928
09/30/2010;405.357;167988710;412857;414286;401786
09/29/2010;410.528;117244505;410328;414014;408571
09/28/2010; 40.98;258538988;416814;416814;392857
09/27/2010;415.948;120369236;419964;421043;415728
09/24/2010; 41.76;161761929;417286;419328;415071
09/23/2010;412.743;196189899;409043;418228;408571
09/22/2010;411.071;146168794;403871; 41.14;403443
09/21/2010;405.386;166544330;405514; 41.05;403986
09/20/2010;404.614;164490809; 39.44; 40.54;394071
09/17/2010;393.386;157292917; 39.67;397086;390971
09/16/2010; 39.51;162463819;386057;395243; 38.5
09/15/2010;386.028;106805122; 38.31;386257;382628
09/14/2010;382.943;101293530; 38.03;384528;379314
09/13/2010;381.486;96883319;379743;383257;379657
09.10.2010; 37.63;96849369;375986;377857;373428
09.09.2010;375.814;109347103;378628;380743; 37.56
09.08.2010; 37.56;131395709;371114; 37.77;370143
09.07.2010; 36.83;85565506;366628;370757;366071
09.03.2010;369.671;130035609;364414;369686;363571
09.02.2010;360.243;103632581;358946;360243; 35.51
09.01.2010;357.614;173960762;353528;359228;351828
08/31/2010;347.286;104966361; 34.55;349371;343357
08/30/2010;346.428;95553599;343943;351071;343829
08/27/2010;345.171;136758551;345357;346586;336514
08/26/2010;343.257;116284385;350643;351071;343254
08/25/2010;346.986;148938905;340057;348557;338857
08/24/2010;342.757;150183995;346671;347143;340928
08/23/2010;351.143;103289091; 35.97;36;350357
08/20/2010;356.628;95681559;356271;362743;355714
08/19/2010;356.971;106533662; 36.12;362114;355257
08/18/2010;361.528;84548265;360514;363814; 35.94
08/17/2010;359.957;105546662;357257;363757; 35.6
08/16/2010;353.771;79420764;353686;357157;352314
08/13/2010;355.857;88560037; 35.95;359828;355843
08.12.2010; 35.97;133552620;352414;361571; 35.16
08.11.2010;357.414;154454626;364857;365271;356871
08.10.2010;370.586;112874754;371214;372071;367928
08.09.2010;373.928;75552633;373543; 37.45;370814
08.06.2010;371.558;111151143;371114;373557;368043
08.05.2010;373.857;72257102; 37.39;375971;372214
08.04.2010;375.686;105052042;375486;377543;371873
08.03.2010;374.186;104082541;372871;376086; 37.06
08.02.2010;374.071;106583082;372057;375128;370886
07/30/2010; 36.75;112029784;365561; 37.1;364143
07/29/2010;368.728;160834008;372443;375214;365857
07/28/2010; 37.28;129737759;376671;379986;371786
07/27/2010;377.257;145188934;372671;378286;371857
07/26/2010; 37.04;104188731;371428;371571;368157
07/23/2010;371.343;133236640;367271;371971;366114
07/22/2010;370.034;161139628;368114;371428;364728
07/21/2010; 36.32;295973249; 37.87;378786;362857
07/20/2010;359.843;263591379; 34.7;361286;342871
07/19/2010;350.828;255842447;356971;356971;342286
07/16/2010; 35.7;259540618;361686;364243;354871
07/15/2010;359.214;205060442;354614; 36.71;353286
07/14/2010;361.038;202950851;356257;365428;355714
07/13/2010;359.711;296797219;366171;366286;352043
07.12.2010;36.755;140474992;369328;374071;364086
07.09.2010;370.886;108260072;366986;371286;364514
07.08.2010; 36.87;184252935;374971;375571;364128
07.07.2010;369.521;163169979;357843;369671;356786
07.06.2010;355.186;153559326;358571;361143;351657
07.02.2010;352.771;173446612;357843;358471;347428
07.01.2010;354.971;255527517;363286; 36.4;347457
06/30/2010;359.328;184538045;366728;368528;357157
06/29/2010;365.957;282782865;377316; 37.77;363286
06/28/2010;383.286;146186434;381328;385357;377886
06/25/2010; 38.1;136678611; 38.58; 38.61;379728
06/24/2010;384.286;178309303;387143;390278; 38.3
06/23/2010; 38.71;191838418;392257;392371;382714
06/22/2010;391.214;178776694; 38.88;394243;387857
06/21/2010;385.957;193217628; 39.67;398586; 38.39
06/18/2010;391.534;195928029;388928;392857;387743
06/17/2010;388.386;217872895;386571;389857; 38.5
06/16/2010;381.786;195557169; 37.3; 38.25;372329
06/15/2010;370.986;145862054; 36.52;371214; 36.5
06/14/2010;363.257;150469315;365657;370214;362871
06.11.2010;362.157;136154451;354607;362657;353386
06.10.2010;357.871;193507918;349771;358543; 34.6
06.09.2010;347.428;213040094;359243;359857;346414
06.08.2010;356.186;249904415;361771;362571;350928
06.07.2010;358.486;221253336;368986;370214;357928
06.04.2010;365.664;189045767;368871;374143;363757
06.03.2010;375.886;162341809;378828;379357;372014
06.02.2010;377.071;171594061;377914;378286;371907
06.01.2010;372.614;218455576;370986;379914;369943
05/28/2010;366.971;203645811;370554;370571;361928
05/27/2010;361.928;165270400; 35.8; 36.27;355871
05/26/2010;348.727;212125404;357257;360186;348214
05/25/2010;350.314;261342838;341928;352514; 33.88
05/24/2010;352.514;188078156;353257;358428; 35.18
05/21/2010;346.171;305744272; 33.26;349286; 33.05
05/20/2010;339.657;319497456;345543;348357;337443
05/19/2010;354.771;256089547;356428;361314;349786
05/18/2010;360.514;194856888;367114;369357;357514
05/17/2010;363.171;190413707;363857;365971;353871
05/14/2010; 36.26;189368537;364521; 36.64;356428
05/13/2010;369.086;149704075;376028;378571;366286
05.12.2010;374.414;163385299;37035; 37.59;369571
05.11.2010;366.457;212068004;359771;371271;357857
05.10.2010;362.843;245539284; 35.75;363786;355043
05.07.2010;336.943;418562326;348157;352243;321728
05.06.2010;351.786;319584886;362614;368928;284643
05.05.2010;365.693;220353346;361471;368771;355328
05.04.2010;369.543;180620564;375557;376128;366786
05.03.2010; 38.05;113343684;376914;382686;375543
04/30/2010;372.986;135421971;384728;386528;372857
04/29/2010;383.771;139522502;375743;385714; 37.43
04/28/2010;373.714;189375537;376071;377143; 36.63
04/27/2010;374.343;176955713;381814;382628;372171
04/26/2010; 38.5;119378876; 38.84;389228;383128
04/23/2010; 38.69;198906390;382843;388828;381428
04/22/2010;380.671;197849809;368914;381071; 36.6
04/21/2010;370.314;245072944;369721;371786;365328
04/20/2010;349.414;177792843;355057;356071;347078
04/19/2010;352.957;141571402; 35.29;354128;345386
04/16/2010;353.428;187514026; 35.51;358771;349357
04/15/2010; 35.56;93876048;351114;355757;350728
04/14/2010;350.986;100827750; 35.04;351157;348671
04/13/2010;346.328;76184103;345514;346857;344443
