"t";"Electricity.Co2.Emission";"Spot.price";"hour";"dayOfWeek";"workDay"
"410";2022-10-06;45.3333333333333;0;2;"Thursday";"workDay"
"411";2022-10-06;37;0.004;3;"Thursday";"workDay"
"412";2022-10-06;30.0833333333333;0.15;4;"Thursday";"workDay"
"413";2022-10-06;34.0833333333333;0.37;5;"Thursday";"workDay"
"414";2022-10-06;31.75;0.433;6;"Thursday";"workDay"
"415";2022-10-06;29.1666666666667;0.312;7;"Thursday";"workDay"
"416";2022-10-06;27.5;0.285;8;"Thursday";"workDay"
"417";2022-10-06;26.5833333333333;0.066;9;"Thursday";"workDay"
"418";2022-10-06;28.8333333333333;0.005;10;"Thursday";"workDay"
"419";2022-10-06;26.1666666666667;0.001;11;"Thursday";"workDay"
"420";2022-10-06;28.4166666666667;0.029;12;"Thursday";"workDay"
"421";2022-10-06;27.25;0.108;13;"Thursday";"workDay"
"422";2022-10-06;27.6666666666667;0.127;14;"Thursday";"workDay"
"423";2022-10-06;30.9166666666667;0.182;15;"Thursday";"workDay"
"424";2022-10-06;32.8333333333333;0.304;16;"Thursday";"workDay"
"425";2022-10-06;33.3333333333333;0.334;17;"Thursday";"workDay"
"426";2022-10-06;32.5833333333333;0.331;18;"Thursday";"workDay"
"427";2022-10-06;34;0.305;19;"Thursday";"workDay"
"428";2022-10-06;32.5;0.269;20;"Thursday";"workDay"
"429";2022-10-06;33.5;0.192;21;"Thursday";"workDay"
"430";2022-10-06;37.1666666666667;0.126;22;"Thursday";"workDay"
"431";2022-10-06;40.4166666666667;0.036;23;"Thursday";"workDay"
"432";2022-10-07;NA;0.01;0;"Friday";"workDay"
"433";2022-10-07;42.9166666666667;0.003;1;"Friday";"workDay"
"434";2022-10-07;42.25;0.001;2;"Friday";"workDay"
"435";2022-10-07;39.0833333333333;0.006;3;"Friday";"workDay"
"436";2022-10-07;44.0833333333333;0.044;4;"Friday";"workDay"
"437";2022-10-07;59.8333333333333;0.372;5;"Friday";"workDay"
"438";2022-10-07;57.25;0.381;6;"Friday";"workDay"
"439";2022-10-07;32.1666666666667;0.362;7;"Friday";"workDay"
"440";2022-10-07;32.1666666666667;0.297;8;"Friday";"workDay"
"441";2022-10-07;38.75;0.153;9;"Friday";"workDay"
"442";2022-10-07;28.5;0.102;10;"Friday";"workDay"
"443";2022-10-07;29.25;0.102;11;"Friday";"workDay"
"444";2022-10-07;34.25;0.145;12;"Friday";"workDay"
"445";2022-10-07;29.5;0.134;13;"Friday";"workDay"
"446";2022-10-07;31.1666666666667;0.172;14;"Friday";"workDay"
"447";2022-10-07;32.5;0.252;15;"Friday";"workDay"
"448";2022-10-07;34.25;0.387;16;"Friday";"workDay"
"449";2022-10-07;34.9166666666667;0.372;17;"Friday";"workDay"
"450";2022-10-07;36;0.29;18;"Friday";"workDay"
"451";2022-10-07;37.9166666666667;0.371;19;"Friday";"workDay"
"452";2022-10-07;38.8333333333333;0.381;20;"Friday";"workDay"
"453";2022-10-07;43.0833333333333;0.371;21;"Friday";"workDay"
"454";2022-10-07;47.75;0.332;22;"Friday";"workDay"
"455";2022-10-07;53.25;0.335;23;"Friday";"workDay"
"456";2022-10-08;NA;0.347;0;"Saturday";"holyDay"
"457";2022-10-08;57.0833333333333;0.349;1;"Saturday";"holyDay"
"458";2022-10-08;60.3333333333333;0.349;2;"Saturday";"holyDay"
"459";2022-10-08;63.0833333333333;0.351;3;"Saturday";"holyDay"
"460";2022-10-08;71.75;0.366;4;"Saturday";"holyDay"
"461";2022-10-08;60.1666666666667;NA;5;"Saturday";"holyDay"
"462";2022-10-08;68.4166666666667;0.522;6;"Saturday";"holyDay"
"463";2022-10-08;74.3333333333333;0.522;7;"Saturday";"holyDay"
"464";2022-10-08;73.9166666666667;0.39;8;"Saturday";"holyDay"
"465";2022-10-08;65.5;0.34;9;"Saturday";"holyDay"
"466";2022-10-08;52.8333333333333;0.272;10;"Saturday";"holyDay"
"467";2022-10-08;47.75;0.26;11;"Saturday";"holyDay"
"468";2022-10-08;36.6666666666667;0.223;12;"Saturday";"holyDay"
"469";2022-10-08;36.5833333333333;0.222;13;"Saturday";"holyDay"
"470";2022-10-08;42.3333333333333;0.312;14;"Saturday";"holyDay"
"471";2022-10-08;41.5833333333333;0.338;15;"Saturday";"holyDay"
"472";2022-10-08;43.6666666666667;0.39;16;"Saturday";"holyDay"
"473";2022-10-08;52.4166666666667;0.355;17;"Saturday";"holyDay"
"474";2022-10-08;47;0.343;18;"Saturday";"holyDay"
"475";2022-10-08;50.9166666666667;0.346;19;"Saturday";"holyDay"
"476";2022-10-08;56.0833333333333;0.426;20;"Saturday";"holyDay"
"477";2022-10-08;65.3333333333333;0.467;21;"Saturday";"holyDay"
"478";2022-10-08;51.4166666666667;0.725;22;"Saturday";"holyDay"
"479";2022-10-08;47.0833333333333;0.722;23;"Saturday";"holyDay"
"480";2022-10-09;NA;0.75;0;"Sunday";"holyDay"
"481";2022-10-09;52;0.753;1;"Sunday";"holyDay"
"482";2022-10-09;56.3333333333333;NA;2;"Sunday";"holyDay"
"483";2022-10-09;58.5;0.75;3;"Sunday";"holyDay"
"484";2022-10-09;62.25;0.9;4;"Sunday";"holyDay"
"485";2022-10-09;70.9166666666667;1.455;5;"Sunday";"holyDay"
"486";2022-10-09;70.5;1.463;6;"Sunday";"holyDay"
"487";2022-10-09;51.6666666666667;1.122;7;"Sunday";"holyDay"
"488";2022-10-09;52.5;0.762;8;"Sunday";"holyDay"
"489";2022-10-09;50.4166666666667;0.652;9;"Sunday";"holyDay"
"490";2022-10-09;45.4166666666667;0.446;10;"Sunday";"holyDay"
"491";2022-10-09;41.1666666666667;0.372;11;"Sunday";"holyDay"
"492";2022-10-09;39.4166666666667;0.407;12;"Sunday";"holyDay"
"493";2022-10-09;38.1666666666667;0.383;13;"Sunday";"holyDay"
"494";2022-10-09;43.8333333333333;0.985;14;"Sunday";"holyDay"
"495";2022-10-09;47.75;1.362;15;"Sunday";"holyDay"
"496";2022-10-09;58.4166666666667;1.479;16;"Sunday";"holyDay"
"497";2022-10-09;56.0833333333333;1.924;17;"Sunday";"holyDay"
"498";2022-10-09;67.0833333333333;1.079;18;"Sunday";"holyDay"
"499";2022-10-09;32.5;0.705;19;"Sunday";"holyDay"
"500";2022-10-09;30.9166666666667;0.689;20;"Sunday";"holyDay"
"501";2022-10-09;30.9166666666667;0.46;21;"Sunday";"holyDay"
"502";2022-10-09;32.25;0.516;22;"Sunday";"holyDay"
"503";2022-10-09;35.25;0.511;23;"Sunday";"holyDay"
"504";2022-10-10;NA;NA;0;"Monday";"workDay"
"505";2022-10-10;34.5;0.511;1;"Monday";"workDay"
"506";2022-10-10;36.75;0.581;2;"Monday";"workDay"
"507";2022-10-10;55.1666666666667;0.73;3;"Monday";"workDay"
"508";2022-10-10;55.4166666666667;0.95;4;"Monday";"workDay"
"509";2022-10-10;87.4166666666667;1.69;5;"Monday";"workDay"
"510";2022-10-10;133.916666666667;1.98;6;"Monday";"workDay"
"511";2022-10-10;108.916666666667;1.615;7;"Monday";"workDay"
"512";2022-10-10;82.75;1.227;8;"Monday";"workDay"
"513";2022-10-10;99.25;1.182;9;"Monday";"workDay"
"514";2022-10-10;81;0.993;10;"Monday";"workDay"
"515";2022-10-10;74.6666666666667;0.975;11;"Monday";"workDay"
"516";2022-10-10;94.0833333333333;0.976;12;"Monday";"workDay"
"517";2022-10-10;107.666666666667;1.037;13;"Monday";"workDay"
"518";2022-10-10;114.416666666667;1.182;14;"Monday";"workDay"
"519";2022-10-10;90;1.566;15;"Monday";"workDay"
"520";2022-10-10;91.25;1.843;16;"Monday";"workDay"
"521";2022-10-10;82.25;1.919;17;"Monday";"workDay"
"522";2022-10-10;93.25;1.334;18;"Monday";"workDay"
"523";2022-10-10;88.8333333333333;1.175;19;"Monday";"workDay"
"524";2022-10-10;83.25;1.156;20;"Monday";"workDay"
"525";2022-10-10;61.5;0.899;21;"Monday";"workDay"
"526";2022-10-10;80.25;0.9;22;"Monday";"workDay"
"527";2022-10-10;65.25;0.862;23;"Monday";"workDay"
"528";2022-10-11;NA;NA;0;"Tuesday";"workDay"
"529";2022-10-11;81.5;0.816;1;"Tuesday";"workDay"
"530";2022-10-11;79.75;0.893;2;"Tuesday";"workDay"
"531";2022-10-11;76.6666666666667;0.974;3;"Tuesday";"workDay"
"532";2022-10-11;116.416666666667;1.404;4;"Tuesday";"workDay"
"533";2022-10-11;93.9166666666667;2.231;5;"Tuesday";"workDay"
"534";2022-10-11;100.166666666667;2.596;6;"Tuesday";"workDay"
"535";2022-10-11;92.4166666666667;2.237;7;"Tuesday";"workDay"
"536";2022-10-11;83.3333333333333;1.924;8;"Tuesday";"workDay"
"537";2022-10-11;70.5833333333333;1.71;9;"Tuesday";"workDay"
"538";2022-10-11;65.9166666666667;1.388;10;"Tuesday";"workDay"
"539";2022-10-11;58.6666666666667;1.362;11;"Tuesday";"workDay"
"540";2022-10-11;66.9166666666667;1.542;12;"Tuesday";"workDay"
"541";2022-10-11;77;1.544;13;"Tuesday";"workDay"
"542";2022-10-11;114.083333333333;1.91;14;"Tuesday";"workDay"
"543";2022-10-11;145.583333333333;2.409;15;"Tuesday";"workDay"
"544";2022-10-11;164.583333333333;3.293;16;"Tuesday";"workDay"
"545";2022-10-11;183.833333333333;3.606;17;"Tuesday";"workDay"
"546";2022-10-11;171.166666666667;2.616;18;"Tuesday";"workDay"
"547";2022-10-11;199.916666666667;2.194;19;"Tuesday";"workDay"
"548";2022-10-11;175.75;1.949;20;"Tuesday";"workDay"
"549";2022-10-11;191.416666666667;1.923;21;"Tuesday";"workDay"
"550";2022-10-11;181.416666666667;1.76;22;"Tuesday";"workDay"
"551";2022-10-11;169.666666666667;1.653;23;"Tuesday";"workDay"
"552";2022-10-12;NA;1.544;0;"Wednesday";"workDay"
"553";2022-10-12;186.25;1.48;1;"Wednesday";"workDay"
"554";2022-10-12;192.5;1.636;2;"Wednesday";"workDay"
"555";2022-10-12;190.166666666667;1.79;3;"Wednesday";"workDay"
"556";2022-10-12;208.25;2.289;4;"Wednesday";"workDay"
"557";2022-10-12;210.666666666667;3.572;5;"Wednesday";"workDay"
"558";2022-10-12;213.166666666667;3.565;6;"Wednesday";"workDay"
"559";2022-10-12;210.5;2.485;7;"Wednesday";"workDay"
"560";2022-10-12;203.833333333333;2.111;8;"Wednesday";"workDay"
"561";2022-10-12;188.666666666667;1.726;9;"Wednesday";"workDay"
"562";2022-10-12;160.916666666667;1.589;10;"Wednesday";"workDay"
"563";2022-10-12;149.583333333333;1.621;11;"Wednesday";"workDay"
"564";2022-10-12;133.25;1.619;12;"Wednesday";"workDay"
"565";2022-10-12;122.916666666667;1.669;13;"Wednesday";"workDay"
"566";2022-10-12;155.833333333333;1.632;14;"Wednesday";"workDay"
"567";2022-10-12;159.583333333333;2.195;15;"Wednesday";"workDay"
"568";2022-10-12;143.75;2.815;16;"Wednesday";"workDay"
"569";2022-10-12;135.833333333333;3.57;17;"Wednesday";"workDay"
"570";2022-10-12;140;2.413;18;"Wednesday";"workDay"
"571";2022-10-12;128.75;2.031;19;"Wednesday";"workDay"
"572";2022-10-12;128;1.812;20;"Wednesday";"workDay"
"573";2022-10-12;132.416666666667;1.7;21;"Wednesday";"workDay"
"574";2022-10-12;137.333333333333;NA;22;"Wednesday";"workDay"
"575";2022-10-12;142.75;1.562;23;"Wednesday";"workDay"
"576";2022-10-13;NA;NA;0;"Thursday";"workDay"
"577";2022-10-13;153.833333333333;1.361;1;"Thursday";"workDay"
"578";2022-10-13;152.25;1.451;2;"Thursday";"workDay"
"579";2022-10-13;154.25;1.625;3;"Thursday";"workDay"
"580";2022-10-13;175.666666666667;1.915;4;"Thursday";"workDay"
"581";2022-10-13;178.583333333333;2.126;5;"Thursday";"workDay"
"582";2022-10-13;175.416666666667;2.474;6;"Thursday";"workDay"
"583";2022-10-13;123.25;2.243;7;"Thursday";"workDay"
"584";2022-10-13;181.166666666667;2.083;8;"Thursday";"workDay"
"585";2022-10-13;180.5;2.066;9;"Thursday";"workDay"
"586";2022-10-13;168.083333333333;1.954;10;"Thursday";"workDay"
"587";2022-10-13;173.75;1.897;11;"Thursday";"workDay"
"588";2022-10-13;127.166666666667;1.897;12;"Thursday";"workDay"
"589";2022-10-13;138.25;1.961;13;"Thursday";"workDay"
"590";2022-10-13;188.916666666667;1.987;14;"Thursday";"workDay"
"591";2022-10-13;133.666666666667;2.175;15;"Thursday";"workDay"
"592";2022-10-13;157.833333333333;2.378;16;"Thursday";"workDay"
"593";2022-10-13;142.333333333333;2.557;17;"Thursday";"workDay"
"594";2022-10-13;183.166666666667;2.158;18;"Thursday";"workDay"
"595";2022-10-13;208.916666666667;1.849;19;"Thursday";"workDay"
"596";2022-10-13;203.25;1.675;20;"Thursday";"workDay"
"597";2022-10-13;211.666666666667;1.503;21;"Thursday";"workDay"
"598";2022-10-13;159.083333333333;1.721;22;"Thursday";"workDay"
"599";2022-10-13;162.333333333333;1.633;23;"Thursday";"workDay"
"600";2022-10-14;NA;1.578;0;"Friday";"workDay"
"601";2022-10-14;173.666666666667;NA;1;"Friday";"workDay"
"602";2022-10-14;193.083333333333;1.628;2;"Friday";"workDay"
"603";2022-10-14;194.416666666667;1.707;3;"Friday";"workDay"
"604";2022-10-14;222.583333333333;2.071;4;"Friday";"workDay"
"605";2022-10-14;214.916666666667;2.603;5;"Friday";"workDay"
"606";2022-10-14;205.166666666667;3.069;6;"Friday";"workDay"
"607";2022-10-14;136.75;2.435;7;"Friday";"workDay"
"608";2022-10-14;125.833333333333;2.211;8;"Friday";"workDay"
"609";2022-10-14;174.75;2.101;9;"Friday";"workDay"
"610";2022-10-14;123.083333333333;1.949;10;"Friday";"workDay"
"611";2022-10-14;123.916666666667;1.773;11;"Friday";"workDay"
"612";2022-10-14;128.083333333333;1.647;12;"Friday";"workDay"
"613";2022-10-14;149.333333333333;1.805;13;"Friday";"workDay"
"614";2022-10-14;145.5;1.923;14;"Friday";"workDay"
"615";2022-10-14;126.666666666667;2.038;15;"Friday";"workDay"
"616";2022-10-14;150.333333333333;2.157;16;"Friday";"workDay"
"617";2022-10-14;154.166666666667;2.226;17;"Friday";"workDay"
"618";2022-10-14;131.083333333333;1.986;18;"Friday";"workDay"
"619";2022-10-14;163.083333333333;1.621;19;"Friday";"workDay"
"620";2022-10-14;157.083333333333;1.637;20;"Friday";"workDay"
"621";2022-10-14;138.833333333333;1.436;21;"Friday";"workDay"
"622";2022-10-14;153.75;1.426;22;"Friday";"workDay"
"623";2022-10-14;169.166666666667;1.294;23;"Friday";"workDay"
"624";2022-10-15;NA;1.218;0;"Saturday";"holyDay"
"625";2022-10-15;132.083333333333;1.077;1;"Saturday";"holyDay"
"626";2022-10-15;114.916666666667;1.041;2;"Saturday";"holyDay"
"627";2022-10-15;124.583333333333;0.992;3;"Saturday";"holyDay"
"628";2022-10-15;131.333333333333;1.097;4;"Saturday";"holyDay"
"629";2022-10-15;119.5;1.186;5;"Saturday";"holyDay"
"630";2022-10-15;142.833333333333;1.388;6;"Saturday";"holyDay"
"631";2022-10-15;131.666666666667;1.483;7;"Saturday";"holyDay"
"632";2022-10-15;150.25;1.377;8;"Saturday";"holyDay"
"633";2022-10-15;160.333333333333;1.19;9;"Saturday";"holyDay"
"634";2022-10-15;151.416666666667;1.078;10;"Saturday";"holyDay"
"635";2022-10-15;84.5833333333333;1.016;11;"Saturday";"holyDay"
"636";2022-10-15;76.6666666666667;0.883;12;"Saturday";"holyDay"
"637";2022-10-15;95.1666666666667;0.893;13;"Saturday";"holyDay"
"638";2022-10-15;83.3333333333333;0.991;14;"Saturday";"holyDay"
"639";2022-10-15;71.6666666666667;1.26;15;"Saturday";"holyDay"
"640";2022-10-15;65.1666666666667;1.375;16;"Saturday";"holyDay"
"641";2022-10-15;62.3333333333333;1.409;17;"Saturday";"holyDay"
"642";2022-10-15;48.4166666666667;1.126;18;"Saturday";"holyDay"
"643";2022-10-15;49.5;1.011;19;"Saturday";"holyDay"
"644";2022-10-15;55.6666666666667;1.042;20;"Saturday";"holyDay"
"645";2022-10-15;63.75;0.957;21;"Saturday";"holyDay"
"646";2022-10-15;79.5833333333333;0.569;22;"Saturday";"holyDay"
"647";2022-10-15;100;0.505;23;"Saturday";"holyDay"
"648";2022-10-16;NA;NA;0;"Sunday";"holyDay"
"649";2022-10-16;86.0833333333333;0.516;1;"Sunday";"holyDay"
"650";2022-10-16;72.0833333333333;0.588;2;"Sunday";"holyDay"
"651";2022-10-16;106.166666666667;0.562;3;"Sunday";"holyDay"
"652";2022-10-16;55.75;0.531;4;"Sunday";"holyDay"
"653";2022-10-16;47.8333333333333;0.565;5;"Sunday";"holyDay"
"654";2022-10-16;43.5;0.651;6;"Sunday";"holyDay"
"655";2022-10-16;36.9166666666667;0.631;7;"Sunday";"holyDay"
"656";2022-10-16;35.1666666666667;0.56;8;"Sunday";"holyDay"
"657";2022-10-16;31.5;0.502;9;"Sunday";"holyDay"
"658";2022-10-16;29.3333333333333;0.379;10;"Sunday";"holyDay"
"659";2022-10-16;28.25;0.093;11;"Sunday";"holyDay"
"660";2022-10-16;28.9166666666667;0.124;12;"Sunday";"holyDay"
"661";2022-10-16;29.4166666666667;0.483;13;"Sunday";"holyDay"
"662";2022-10-16;32.5;0.561;14;"Sunday";"holyDay"
"663";2022-10-16;49.5833333333333;1.244;15;"Sunday";"holyDay"
"664";2022-10-16;49.75;1.304;16;"Sunday";"holyDay"
"665";2022-10-16;67.5;1.407;17;"Sunday";"holyDay"
"666";2022-10-16;69.4166666666667;1.317;18;"Sunday";"holyDay"
"667";2022-10-16;80.5;1.078;19;"Sunday";"holyDay"
"668";2022-10-16;96.5;1.042;20;"Sunday";"holyDay"
"669";2022-10-16;98.0833333333333;1.001;21;"Sunday";"holyDay"
"670";2022-10-16;98.0833333333333;0.954;22;"Sunday";"holyDay"
"671";2022-10-16;114.583333333333;0.851;23;"Sunday";"holyDay"
"672";2022-10-17;NA;NA;0;"Monday";"workDay"
"673";2022-10-17;143;0.667;1;"Monday";"workDay"
"674";2022-10-17;193.666666666667;0.641;2;"Monday";"workDay"
"675";2022-10-17;150;0.807;3;"Monday";"workDay"
"676";2022-10-17;166.083333333333;0.962;4;"Monday";"workDay"
"677";2022-10-17;141.5;1.18;5;"Monday";"workDay"
"678";2022-10-17;73.8333333333333;1.357;6;"Monday";"workDay"
"679";2022-10-17;80.3333333333333;1.198;7;"Monday";"workDay"
"680";2022-10-17;59.8333333333333;0.954;8;"Monday";"workDay"
"681";2022-10-17;71.75;0.959;9;"Monday";"workDay"
"682";2022-10-17;54.75;0.874;10;"Monday";"workDay"
"683";2022-10-17;52.75;0.875;11;"Monday";"workDay"
"684";2022-10-17;51.9166666666667;0.917;12;"Monday";"workDay"
"685";2022-10-17;83.4166666666667;1.037;13;"Monday";"workDay"
"686";2022-10-17;125.166666666667;1.262;14;"Monday";"workDay"
"687";2022-10-17;113;1.645;15;"Monday";"workDay"
"688";2022-10-17;112.25;1.958;16;"Monday";"workDay"
"689";2022-10-17;88.5833333333333;1.994;17;"Monday";"workDay"
"690";2022-10-17;87.1666666666667;1.413;18;"Monday";"workDay"
"691";2022-10-17;81.1666666666667;1.222;19;"Monday";"workDay"
"692";2022-10-17;72.75;1.21;20;"Monday";"workDay"
"693";2022-10-17;68;1.079;21;"Monday";"workDay"
"694";2022-10-17;96.4166666666667;1.049;22;"Monday";"workDay"
"695";2022-10-17;97.9166666666667;1.006;23;"Monday";"workDay"
"696";2022-10-18;NA;NA;0;"Tuesday";"workDay"
"697";2022-10-18;57.3333333333333;1.038;1;"Tuesday";"workDay"
"698";2022-10-18;56.5833333333333;1.038;2;"Tuesday";"workDay"
"699";2022-10-18;67.6666666666667;1.064;3;"Tuesday";"workDay"
"700";2022-10-18;91.6666666666667;1.116;4;"Tuesday";"workDay"
"701";2022-10-18;113.666666666667;1.344;5;"Tuesday";"workDay"
"702";2022-10-18;134.583333333333;1.726;6;"Tuesday";"workDay"
"703";2022-10-18;110.25;1.512;7;"Tuesday";"workDay"
"704";2022-10-18;107.5;1.439;8;"Tuesday";"workDay"
"705";2022-10-18;99.5;1.333;9;"Tuesday";"workDay"
"706";2022-10-18;91.25;0.936;10;"Tuesday";"workDay"
"707";2022-10-18;59.9166666666667;1.03;11;"Tuesday";"workDay"
"708";2022-10-18;61.5;0.907;12;"Tuesday";"workDay"
"709";2022-10-18;54.75;1.006;13;"Tuesday";"workDay"
"710";2022-10-18;61.0833333333333;1.133;14;"Tuesday";"workDay"
"711";2022-10-18;94.6666666666667;1.476;15;"Tuesday";"workDay"
"712";2022-10-18;107;1.711;16;"Tuesday";"workDay"
"713";2022-10-18;133.916666666667;1.843;17;"Tuesday";"workDay"
"714";2022-10-18;120;1.477;18;"Tuesday";"workDay"
"715";2022-10-18;112.916666666667;1.232;19;"Tuesday";"workDay"
"716";2022-10-18;121.25;1.212;20;"Tuesday";"workDay"
"717";2022-10-18;118.25;1.142;21;"Tuesday";"workDay"
"718";2022-10-18;120;0.979;22;"Tuesday";"workDay"
"719";2022-10-18;107.166666666667;0.931;23;"Tuesday";"workDay"
"720";2022-10-19;NA;0.903;0;"Wednesday";"workDay"
"721";2022-10-19;161.333333333333;0.931;1;"Wednesday";"workDay"
"722";2022-10-19;180.5;0.991;2;"Wednesday";"workDay"
"723";2022-10-19;202.166666666667;NA;3;"Wednesday";"workDay"
"724";2022-10-19;212.5;1.26;4;"Wednesday";"workDay"
"725";2022-10-19;214.833333333333;1.79;5;"Wednesday";"workDay"
"726";2022-10-19;221.5;1.843;6;"Wednesday";"workDay"
"727";2022-10-19;209.833333333333;1.612;7;"Wednesday";"workDay"
"728";2022-10-19;193.25;1.393;8;"Wednesday";"workDay"
"729";2022-10-19;190.333333333333;1.3;9;"Wednesday";"workDay"
"730";2022-10-19;215.333333333333;1.135;10;"Wednesday";"workDay"
"731";2022-10-19;224.416666666667;1.102;11;"Wednesday";"workDay"
"732";2022-10-19;222.583333333333;1.06;12;"Wednesday";"workDay"
"733";2022-10-19;218.666666666667;1.125;13;"Wednesday";"workDay"
"734";2022-10-19;215.75;1.257;14;"Wednesday";"workDay"
"735";2022-10-19;217.916666666667;1.472;15;"Wednesday";"workDay"
"736";2022-10-19;226.416666666667;1.787;16;"Wednesday";"workDay"
"737";2022-10-19;231.833333333333;1.688;17;"Wednesday";"workDay"
"738";2022-10-19;225.583333333333;1.239;18;"Wednesday";"workDay"
"739";2022-10-19;209.583333333333;1.09;19;"Wednesday";"workDay"
"740";2022-10-19;191.75;1.102;20;"Wednesday";"workDay"
"741";2022-10-19;168.5;0.979;21;"Wednesday";"workDay"
"742";2022-10-19;164.583333333333;0.949;22;"Wednesday";"workDay"
"743";2022-10-19;174.166666666667;0.855;23;"Wednesday";"workDay"
"744";2022-10-20;NA;NA;0;"Thursday";"workDay"
"745";2022-10-20;184.083333333333;0.566;1;"Thursday";"workDay"
"746";2022-10-20;190.75;0.535;2;"Thursday";"workDay"
"747";2022-10-20;158.833333333333;0.836;3;"Thursday";"workDay"
"748";2022-10-20;157.083333333333;1.112;4;"Thursday";"workDay"
"749";2022-10-20;152.833333333333;1.285;5;"Thursday";"workDay"
"750";2022-10-20;124.75;1.457;6;"Thursday";"workDay"
"751";2022-10-20;134.583333333333;1.247;7;"Thursday";"workDay"
"752";2022-10-20;139.083333333333;1.245;8;"Thursday";"workDay"
"753";2022-10-20;116.25;1.157;9;"Thursday";"workDay"
"754";2022-10-20;72.25;0.983;10;"Thursday";"workDay"
"755";2022-10-20;64;0.965;11;"Thursday";"workDay"
"756";2022-10-20;45.5;0.968;12;"Thursday";"workDay"
"757";2022-10-20;52.4166666666667;0.999;13;"Thursday";"workDay"
"758";2022-10-20;52.5833333333333;1.044;14;"Thursday";"workDay"
"759";2022-10-20;58.6666666666667;1.252;15;"Thursday";"workDay"
"760";2022-10-20;85.3333333333333;1.319;16;"Thursday";"workDay"
"761";2022-10-20;86.5833333333333;1.354;17;"Thursday";"workDay"
"762";2022-10-20;67.5;1.143;18;"Thursday";"workDay"
"763";2022-10-20;75.0833333333333;1.02;19;"Thursday";"workDay"
"764";2022-10-20;78.8333333333333;0.957;20;"Thursday";"workDay"
"765";2022-10-20;73.25;0.895;21;"Thursday";"workDay"
"766";2022-10-20;86.6666666666667;0.98;22;"Thursday";"workDay"
"767";2022-10-20;97.3333333333333;0.882;23;"Thursday";"workDay"
"768";2022-10-21;NA;NA;0;"Friday";"workDay"
"769";2022-10-21;110.666666666667;0.826;1;"Friday";"workDay"
"770";2022-10-21;125.416666666667;0.863;2;"Friday";"workDay"
"771";2022-10-21;126.916666666667;1.014;3;"Friday";"workDay"
"772";2022-10-21;173.416666666667;1.159;4;"Friday";"workDay"
"773";2022-10-21;178.916666666667;1.345;5;"Friday";"workDay"
"774";2022-10-21;189.416666666667;1.447;6;"Friday";"workDay"
